,Compound_Name,EPA-ACW_Features,Pearsons_Correlation,Spearsman_Correlation,Pearsons_Correlation_pvalue,Spearsman_Correlation_pvalue
1220,AminoSugar,Tmax8110Ws,0.2885165367343048,0.2885165367343048,0.034364654176294085,0.034364654176294085
1221,Carb,Tmax8110Ws,0.3235163484150314,0.3235163484150314,0.0170195679849368,0.0170195679849368
1222,ConcHC,Tmax8110Ws,0.275476316094533,0.275476316094533,0.043783548285841564,0.043783548285841564
1223,Lignin,Tmax8110Ws,0.26456060136900766,0.26456060136900766,0.053208440243517445,0.053208440243517445
1224,Lipid,Tmax8110Ws,0.28929580347196016,0.28929580347196016,0.033859705319554304,0.033859705319554304
1225,Other,Tmax8110Ws,0.059279824661184095,0.059279824661184095,0.6702551473783992,0.6702551473783992
1226,Protein,Tmax8110Ws,0.28459852939408387,0.28459852939408387,0.03699900259031762,0.03699900259031762
1227,Tannin,Tmax8110Ws,0.19869761114405718,0.19869761114405718,0.14976434125632238,0.14976434125632238
1228,UnsatHC,Tmax8110Ws,0.21126300551584623,0.21126300551584623,0.12515269698103748,0.12515269698103748
1229,SumAllCompounds,Tmax8110Ws,0.3117549478511694,0.3117549478511694,0.02174253300137516,0.02174253300137516
1230,AminoSugar,Tmean8110Ws,0.3299147474342982,0.3299147474342982,0.014839190556114134,0.014839190556114134
1231,Carb,Tmean8110Ws,0.3545689535206129,0.3545689535206129,0.008522322038992959,0.008522322038992959
1232,ConcHC,Tmean8110Ws,0.27830172916066903,0.27830172916066903,0.04158106861796271,0.04158106861796271
1233,Lignin,Tmean8110Ws,0.28539750584614837,0.28539750584614837,0.03644866077006434,0.03644866077006434
1234,Lipid,Tmean8110Ws,0.3392080408366102,0.3392080408366102,0.012099942014814706,0.012099942014814706
1235,Other,Tmean8110Ws,0.11010286015227463,0.11010286015227463,0.42802854668588075,0.42802854668588075
1236,Protein,Tmean8110Ws,0.3313509832602689,0.3313509832602689,0.01438403936185369,0.01438403936185369
1237,Tannin,Tmean8110Ws,0.19845216527712964,0.19845216527712964,0.1502783999489351,0.1502783999489351
1238,UnsatHC,Tmean8110Ws,0.21199057933636659,0.21199057933636659,0.1238275937307865,0.1238275937307865
1239,SumAllCompounds,Tmean8110Ws,0.3367801824205552,0.3367801824205552,0.012769841865190364,0.012769841865190364
1240,AminoSugar,RdDensWs,0.3846356632791453,0.3846356632791453,0.004082395716841304,0.004082395716841304
1241,Carb,RdDensWs,0.3400105920398453,0.3400105920398453,0.011885254124719257,0.011885254124719257
1242,ConcHC,RdDensWs,0.042206531543493256,0.042206531543493256,0.7618660667270842,0.7618660667270842
1243,Lignin,RdDensWs,0.1845042237634256,0.1845042237634256,0.18168065766594682,0.18168065766594682
1244,Lipid,RdDensWs,0.47436420994236295,0.47436420994236295,0.0002903417100430268,0.0002903417100430268
1245,Other,RdDensWs,0.04133747662117024,0.04133747662117024,0.7666297068214758,0.7666297068214758
1246,Protein,RdDensWs,0.4531335238095559,0.4531335238095559,0.000580055885350992,0.000580055885350992
1247,Tannin,RdDensWs,-0.058628863639559756,-0.058628863639559756,0.673671847275701,0.673671847275701
1248,UnsatHC,RdDensWs,-0.16810728810034437,-0.16810728810034437,0.22432960327016577,0.22432960327016577
1249,SumAllCompounds,RdDensWs,0.22088458541635106,0.22088458541635106,0.1084765106560921,0.1084765106560921
1250,AminoSugar,RdCrsWs,0.2639785431862565,0.2639785431862565,0.05375392327786292,0.05375392327786292
1251,Carb,RdCrsWs,0.25289927817145236,0.25289927817145236,0.06502930717772352,0.06502930717772352
1252,ConcHC,RdCrsWs,0.011057643995045212,0.011057643995045212,0.9367480148817524,0.9367480148817524
1253,Lignin,RdCrsWs,0.19961093316759865,0.19961093316759865,0.14786292735635131,0.14786292735635131
1254,Lipid,RdCrsWs,0.25633007727490603,0.25633007727490603,0.06135178148456619,0.06135178148456619
1255,Other,RdCrsWs,-0.06192668306672148,-0.06192668306672148,0.6564312803213674,0.6564312803213674
1256,Protein,RdCrsWs,0.3124557717006438,0.3124557717006438,0.021432983066091565,0.021432983066091565
1257,Tannin,RdCrsWs,-0.017825528891314155,-0.017825528891314155,0.8982000730167614,0.8982000730167614
1258,UnsatHC,RdCrsWs,-0.2171983054970408,-0.2171983054970408,0.1146512977156474,0.1146512977156474
1259,SumAllCompounds,RdCrsWs,0.18316967561074962,0.18316967561074962,0.18491592218887207,0.18491592218887207
1260,AminoSugar,RdCrsSlpWtdWs,-0.22381122377904725,-0.22381122377904725,0.10375870939858478,0.10375870939858478
1261,Carb,RdCrsSlpWtdWs,-0.17224032843722473,-0.17224032843722473,0.21297771244605673,0.21297771244605673
1262,ConcHC,RdCrsSlpWtdWs,-0.11598697675920087,-0.11598697675920087,0.4036009298552067,0.4036009298552067
1263,Lignin,RdCrsSlpWtdWs,-0.1023007076804712,-0.1023007076804712,0.46167111070406075,0.46167111070406075
1264,Lipid,RdCrsSlpWtdWs,-0.1925810884603511,-0.1925810884603511,0.16296713802451476,0.16296713802451476
1265,Other,RdCrsSlpWtdWs,-0.02512097617587753,-0.02512097617587753,0.8569094693980903,0.8569094693980903
1266,Protein,RdCrsSlpWtdWs,-0.22913209681424995,-0.22913209681424995,0.09558868145705657,0.09558868145705657
1267,Tannin,RdCrsSlpWtdWs,0.02605712322461555,0.02605712322461555,0.8516361328618203,0.8516361328618203
1268,UnsatHC,RdCrsSlpWtdWs,-0.05524873517706892,-0.05524873517706892,0.6915170431525073,0.6915170431525073
1269,SumAllCompounds,RdCrsSlpWtdWs,-0.13565582043395502,-0.13565582043395502,0.32804068366898637,0.32804068366898637
1270,AminoSugar,RunoffWs,0.12383618848888375,0.12383618848888375,0.37231031907281675,0.37231031907281675
1271,Carb,RunoffWs,0.0984450252522318,0.0984450252522318,0.4788110261641604,0.4788110261641604
1272,ConcHC,RunoffWs,-0.031383780328344914,-0.031383780328344914,0.8217599968768826,0.8217599968768826
1273,Lignin,RunoffWs,-0.1977494620694376,-0.1977494620694376,0.1517573540239725,0.1517573540239725
1274,Lipid,RunoffWs,0.2637159526897336,0.2637159526897336,0.05400149227838143,0.05400149227838143
1275,Other,RunoffWs,0.2620188001072803,0.2620188001072803,0.0556239238492446,0.0556239238492446
1276,Protein,RunoffWs,0.09351174636839618,0.09351174636839618,0.501223890148675,0.501223890148675
1277,Tannin,RunoffWs,0.0005972188440425451,0.0005972188440425451,0.9965803148738315,0.9965803148738315
1278,UnsatHC,RunoffWs,-0.20426331580022206,-0.20426331580022206,0.13845439178678598,0.13845439178678598
1279,SumAllCompounds,RunoffWs,-0.05821085677853763,-0.05821085677853763,0.6758692969346362,0.6758692969346362
1280,AminoSugar,ClayWs,0.39561911497594116,0.39561911497594116,0.003066344138976291,0.003066344138976291
1281,Carb,ClayWs,0.3725780974712068,0.3725780974712068,0.005529048171174887,0.005529048171174887
1282,ConcHC,ClayWs,0.08152674840256549,0.08152674840256549,0.5578381774541794,0.5578381774541794
1283,Lignin,ClayWs,0.21275464873530517,0.21275464873530517,0.12244749371097058,0.12244749371097058
1284,Lipid,ClayWs,0.5103404635338461,0.5103404635338461,8.066772868497482e-05,8.066772868497482e-05
1285,Other,ClayWs,0.2355032431483977,0.2355032431483977,0.08647393755223613,0.08647393755223613
1286,Protein,ClayWs,0.48878041571340136,0.48878041571340136,0.00017676854471209135,0.00017676854471209135
1287,Tannin,ClayWs,-0.1352482450373963,-0.1352482450373963,0.3295096404064255,0.3295096404064255
1288,UnsatHC,ClayWs,0.05247689375826274,0.05247689375826274,0.7062765245861313,0.7062765245861313
1289,SumAllCompounds,ClayWs,0.23970730333647033,0.23970730333647033,0.08084267948033633,0.08084267948033633
1290,AminoSugar,SandWs,-0.3899649245785321,-0.3899649245785321,0.0035573459367519247,0.0035573459367519247
1291,Carb,SandWs,-0.3569376107686146,-0.3569376107686146,0.008061839975826098,0.008061839975826098
1292,ConcHC,SandWs,0.09368098244143067,0.09368098244143067,0.5004461863022861,0.5004461863022861
1293,Lignin,SandWs,-0.20722053147008918,-0.20722053147008918,0.1327112940995224,0.1327112940995224
1294,Lipid,SandWs,-0.507864153642064,-0.507864153642064,8.851139306514468e-05,8.851139306514468e-05
1295,Other,SandWs,-0.3767748995795893,-0.3767748995795893,0.004981363430555526,0.004981363430555526
1296,Protein,SandWs,-0.473310325119957,-0.473310325119957,0.0003008106865338597,0.0003008106865338597
1297,Tannin,SandWs,0.22383391477501224,0.22383391477501224,0.10372275978903535,0.10372275978903535
1298,UnsatHC,SandWs,0.1319076997514109,0.1319076997514109,0.34170492773082756,0.34170492773082756
1299,SumAllCompounds,SandWs,-0.18210016088306274,-0.18210016088306274,0.18753839404271205,0.18753839404271205
1300,AminoSugar,OmWs,-0.05042280911071966,-0.05042280911071966,0.7172840681694834,0.7172840681694834
1301,Carb,OmWs,-0.05543993196784539,-0.05543993196784539,0.690503067811312,0.690503067811312
1302,ConcHC,OmWs,-0.020656374089929163,-0.020656374089929163,0.882140181381788,0.882140181381788
1303,Lignin,OmWs,-0.007686402888834276,-0.007686402888834276,0.9560090571611922,0.9560090571611922
1304,Lipid,OmWs,-0.041227270729695877,-0.041227270729695877,0.7672344060783263,0.7672344060783263
1305,Other,OmWs,0.12515147537614696,0.12515147537614696,0.3672137114223819,0.3672137114223819
1306,Protein,OmWs,-0.035875429631869904,-0.035875429631869904,0.7967590543971501,0.7967590543971501
1307,Tannin,OmWs,-0.027037551176966074,-0.027037551176966074,0.846120260508538,0.846120260508538
1308,UnsatHC,OmWs,-0.27128242269775615,-0.27128242269775615,0.04722830948073214,0.04722830948073214
1309,SumAllCompounds,OmWs,-0.02870147601568128,-0.02870147601568128,0.8367759146797793,0.8367759146797793
1310,AminoSugar,PermWs,-0.3033286475501228,-0.3033286475501228,0.025769741982213178,0.025769741982213178
1311,Carb,PermWs,-0.22606807133679585,-0.22606807133679585,0.10022997456705826,0.10022997456705826
1312,ConcHC,PermWs,0.00539247128578103,0.00539247128578103,0.9691300078738847,0.9691300078738847
1313,Lignin,PermWs,-0.22459764660936093,-0.22459764660936093,0.10251836596064093,0.10251836596064093
1314,Lipid,PermWs,-0.3937603812957587,-0.3937603812957587,0.0032206886248039744,0.0032206886248039744
1315,Other,PermWs,-0.35440069527968415,-0.35440069527968415,0.008555883853365774,0.008555883853365774
1316,Protein,PermWs,-0.3321768979533201,-0.3321768979533201,0.014127755359877127,0.014127755359877127
1317,Tannin,PermWs,0.06475586706971478,0.06475586706971478,0.6417805050217043,0.6417805050217043
1318,UnsatHC,PermWs,-0.032480060178429776,-0.032480060178429776,0.8156407500133411,0.8156407500133411
1319,SumAllCompounds,PermWs,-0.1987116653304694,-0.1987116653304694,0.14973494581507163,0.14973494581507163
1320,AminoSugar,RckdepWs,0.22227568197269476,0.22227568197269476,0.10621389537337378,0.10621389537337378
1321,Carb,RckdepWs,0.18012623376838852,0.18012623376838852,0.19244828857951463,0.19244828857951463
1322,ConcHC,RckdepWs,-0.05937043710002175,-0.05937043710002175,0.6697800724111554,0.6697800724111554
1323,Lignin,RckdepWs,0.14597081767791925,0.14597081767791925,0.2922414986495988,0.2922414986495988
1324,Lipid,RckdepWs,0.21136210701807953,0.21136210701807953,0.1249715784856669,0.1249715784856669
1325,Other,RckdepWs,-0.015189453706545734,-0.015189453706545734,0.9131916213479068,0.9131916213479068
1326,Protein,RckdepWs,0.2793058998680448,0.2793058998680448,0.040820570628316295,0.040820570628316295
1327,Tannin,RckdepWs,-0.11442405580960824,-0.11442405580960824,0.4100089373242223,0.4100089373242223
1328,UnsatHC,RckdepWs,-0.2836794675598336,-0.2836794675598336,0.03764053675614324,0.03764053675614324
1329,SumAllCompounds,RckdepWs,0.11199057287414182,0.11199057287414182,0.42010225649361954,0.42010225649361954
1330,AminoSugar,WtDepWs,-0.200939192787636,-0.200939192787636,0.1451297104936094,0.1451297104936094
1331,Carb,WtDepWs,-0.17411674775534142,-0.17411674775534142,0.2079591231232703,0.2079591231232703
1332,ConcHC,WtDepWs,-0.23669738809236926,-0.23669738809236926,0.08484402368419969,0.08484402368419969
1333,Lignin,WtDepWs,-0.2972297193636218,-0.2972297193636218,0.0290603903430188,0.0290603903430188
1334,Lipid,WtDepWs,-0.0889309446010173,-0.0889309446010173,0.5225081343099263,0.5225081343099263
1335,Other,WtDepWs,0.03067516299318608,0.03067516299318608,0.8257210114221315,0.8257210114221315
1336,Protein,WtDepWs,-0.16876334627922637,-0.16876334627922637,0.22250017992739643,0.22250017992739643
1337,Tannin,WtDepWs,-0.23722745316304714,-0.23722745316304714,0.0841283015912881,0.0841283015912881
1338,UnsatHC,WtDepWs,0.13332101587441245,0.13332101587441245,0.3365115458785783,0.3365115458785783
1339,SumAllCompounds,WtDepWs,-0.28206284789055047,-0.28206284789055047,0.03879127275724205,0.03879127275724205
1340,AminoSugar,HUDen2010Ws,0.3430337271056902,0.3430337271056902,0.01110571700055782,0.01110571700055782
1341,Carb,HUDen2010Ws,0.29582953685078317,0.29582953685078317,0.029863457799616227,0.029863457799616227
1342,ConcHC,HUDen2010Ws,0.07235939354478027,0.07235939354478027,0.603083548576693,0.603083548576693
1343,Lignin,HUDen2010Ws,0.2183320776105632,0.2183320776105632,0.11272422227412915,0.11272422227412915
1344,Lipid,HUDen2010Ws,0.44156021829111936,0.44156021829111936,0.0008304409828202501,0.0008304409828202501
1345,Other,HUDen2010Ws,0.03034166666619138,0.03034166666619138,0.8275866801231855,0.8275866801231855
1346,Protein,HUDen2010Ws,0.4186605463352893,0.4186605463352893,0.0016292141424222258,0.0016292141424222258
1347,Tannin,HUDen2010Ws,-0.039665152995030345,-0.039665152995030345,0.7758203801675234,0.7758203801675234
1348,UnsatHC,HUDen2010Ws,-0.09821403369844509,-0.09821403369844509,0.4798484653709334,0.4798484653709334
1349,SumAllCompounds,HUDen2010Ws,0.23455105340053026,0.23455105340053026,0.08779110852754374,0.08779110852754374
1350,AminoSugar,PopDen2010Ws,0.3486045706403604,0.3486045706403604,0.00978422614953284,0.00978422614953284
1351,Carb,PopDen2010Ws,0.29124322135895153,0.29124322135895153,0.03262468731998942,0.03262468731998942
1352,ConcHC,PopDen2010Ws,0.08863502997929722,0.08863502997929722,0.5238984035933052,0.5238984035933052
1353,Lignin,PopDen2010Ws,0.21939456763983056,0.21939456763983056,0.11094089415260075,0.11094089415260075
1354,Lipid,PopDen2010Ws,0.44316775085026106,0.44316775085026106,0.00079065896119458,0.00079065896119458
1355,Other,PopDen2010Ws,0.011388082736000772,0.011388082736000772,0.934861860797134,0.934861860797134
1356,Protein,PopDen2010Ws,0.4306915048596745,0.4306915048596745,0.0011501490175738183,0.0011501490175738183
1357,Tannin,PopDen2010Ws,-0.047685376989100386,-0.047685376989100386,0.7320422772558673,0.7320422772558673
1358,UnsatHC,PopDen2010Ws,-0.09194218738721113,-0.09194218738721113,0.5084661119732841,0.5084661119732841
1359,SumAllCompounds,PopDen2010Ws,0.23882096390879357,0.23882096390879357,0.08200519764286693,0.08200519764286693
1360,AminoSugar,AvgWetIndxWs,0.2240264318883473,0.2240264318883473,0.10341813916460221,0.10341813916460221
1361,Carb,AvgWetIndxWs,0.21282844340464635,0.21282844340464635,0.12231482250865432,0.12231482250865432
1362,ConcHC,AvgWetIndxWs,0.21679818650747282,0.21679818650747282,0.11533735512689466,0.11533735512689466
1363,Lignin,AvgWetIndxWs,0.244310695816027,0.244310695816027,0.07501236258993307,0.07501236258993307
1364,Lipid,AvgWetIndxWs,0.08981612869879457,0.08981612869879457,0.518360368049216,0.518360368049216
1365,Other,AvgWetIndxWs,-0.10872505187031975,-0.10872505187031975,0.43386675681621006,0.43386675681621006
1366,Protein,AvgWetIndxWs,0.19866415608171337,0.19866415608171337,0.14983433235674298,0.14983433235674298
1367,Tannin,AvgWetIndxWs,0.13197581173140802,0.13197581173140802,0.3414535070009599,0.3414535070009599
1368,UnsatHC,AvgWetIndxWs,-0.08228785436620459,-0.08228785436620459,0.5541550791781473,0.5541550791781473
1369,SumAllCompounds,AvgWetIndxWs,0.2413037096520445,0.2413037096520445,0.07878164500164557,0.07878164500164557
