,Compound_Name,HYDROSHEDS_Features,Pearsons_Correlation,Spearsman_Correlation,Pearsons_Correlation_pvalue,Spearsman_Correlation_pvalue
775,Other,pet_mm_s08,-0.10671184924858741,-0.10671184924858741,0.4424771371011571,0.4424771371011571
776,Protein,pet_mm_s08,0.15149518781847154,0.15149518781847154,0.2741588737281148,0.2741588737281148
777,Tannin,pet_mm_s08,0.041095744854398604,0.041095744854398604,0.7679562680996379,0.7679562680996379
778,UnsatHC,pet_mm_s08,0.03930189978074153,0.03930189978074153,0.7778208130451194,0.7778208130451194
779,SumAllCompounds,pet_mm_s08,0.1515464500650809,0.1515464500650809,0.27399463477666186,0.27399463477666186
780,AminoSugar,pet_mm_s09,0.26905012319575006,0.26905012319575006,0.0491502171978151,0.0491502171978151
781,Carb,pet_mm_s09,0.2951595555874949,0.2951595555874949,0.030254223895371822,0.030254223895371822
782,ConcHC,pet_mm_s09,0.2586660333701111,0.2586660333701111,0.05894490248085103,0.05894490248085103
783,Lignin,pet_mm_s09,0.26318597732312554,0.26318597732312554,0.054503964090819396,0.054503964090819396
784,Lipid,pet_mm_s09,0.21251564774123874,0.21251564774123874,0.1228779292110103,0.1228779292110103
785,Other,pet_mm_s09,-0.069829842844616,-0.069829842844616,0.6158442868718067,0.6158442868718067
786,Protein,pet_mm_s09,0.24159592212182035,0.24159592212182035,0.07840891875395745,0.07840891875395745
787,Tannin,pet_mm_s09,0.16576396106157182,0.16576396106157182,0.23094910448311912,0.23094910448311912
788,UnsatHC,pet_mm_s09,0.17057075474732147,0.17057075474732147,0.2175139223583481,0.2175139223583481
789,SumAllCompounds,pet_mm_s09,0.2866979480001267,0.2866979480001267,0.03556739464330744,0.03556739464330744
790,AminoSugar,pet_mm_s10,0.2591062824131088,0.2591062824131088,0.05849992568277096,0.05849992568277096
791,Carb,pet_mm_s10,0.2850756565807077,0.2850756565807077,0.03666953327325656,0.03666953327325656
792,ConcHC,pet_mm_s10,0.3306986432430125,0.3306986432430125,0.014589266165336614,0.014589266165336614
793,Lignin,pet_mm_s10,0.28741340587323216,0.28741340587323216,0.035090125464486935,0.035090125464486935
794,Lipid,pet_mm_s10,0.22023695378803235,0.22023695378803235,0.10954242972777894,0.10954242972777894
795,Other,pet_mm_s10,-0.06002377286023718,-0.06002377286023718,0.6663584818124206,0.6663584818124206
796,Protein,pet_mm_s10,0.24266881512626262,0.24266881512626262,0.07705234481743677,0.07705234481743677
797,Tannin,pet_mm_s10,0.22481360771074727,0.22481360771074727,0.10217976503681708,0.10217976503681708
798,UnsatHC,pet_mm_s10,0.25969963999121665,0.25969963999121665,0.05790448531269181,0.05790448531269181
799,SumAllCompounds,pet_mm_s10,0.32357987628997015,0.32357987628997015,0.016996646940419406,0.016996646940419406
800,AminoSugar,pet_mm_s11,0.24864460896901466,0.24864460896901466,0.06983286030840252,0.06983286030840252
801,Carb,pet_mm_s11,0.26867017167410984,0.26867017167410984,0.04948359588538898,0.04948359588538898
802,ConcHC,pet_mm_s11,0.34559617689977,0.34559617689977,0.010479890747875394,0.010479890747875394
803,Lignin,pet_mm_s11,0.2811501294123432,0.2811501294123432,0.039453673455372984,0.039453673455372984
804,Lipid,pet_mm_s11,0.2252631287421182,0.2252631287421182,0.10147774173264362,0.10147774173264362
805,Other,pet_mm_s11,-0.03041020501557457,-0.03041020501557457,0.8272031805725113,0.8272031805725113
806,Protein,pet_mm_s11,0.2372687499948489,0.2372687499948489,0.08407274021701694,0.08407274021701694
807,Tannin,pet_mm_s11,0.2522699881139511,0.2522699881139511,0.06572262633426833,0.06572262633426833
808,UnsatHC,pet_mm_s11,0.30295714492529385,0.30295714492529385,0.025960819960552158,0.025960819960552158
809,SumAllCompounds,pet_mm_s11,0.3274854099897371,0.3274854099897371,0.015637110824120865,0.015637110824120865
810,AminoSugar,pet_mm_s12,0.20932088170327526,0.20932088170327526,0.1287423539971514,0.1287423539971514
811,Carb,pet_mm_s12,0.22592947166709113,0.22592947166709113,0.10044397184889031,0.10044397184889031
812,ConcHC,pet_mm_s12,0.3406109266022214,0.3406109266022214,0.011726811573954818,0.011726811573954818
813,Lignin,pet_mm_s12,0.24146040040692007,0.24146040040692007,0.07858160737398709,0.07858160737398709
814,Lipid,pet_mm_s12,0.19725408732557423,0.19725408732557423,0.15280639909277557,0.15280639909277557
815,Other,pet_mm_s12,-0.002924901561515149,-0.002924901561515149,0.9832531087128782,0.9832531087128782
816,Protein,pet_mm_s12,0.19243215842582626,0.19243215842582626,0.16329890292007376,0.16329890292007376
817,Tannin,pet_mm_s12,0.28019839544494596,0.28019839544494596,0.04015428819963162,0.04015428819963162
818,UnsatHC,pet_mm_s12,0.3471560862263152,0.3471560862263152,0.010114022429673675,0.010114022429673675
819,SumAllCompounds,pet_mm_s12,0.30080612341219665,0.30080612341219665,0.027090694751642275,0.027090694751642275
820,AminoSugar,aet_mm_syr,0.45029924136770905,0.45029924136770905,0.0006340786046456241,0.0006340786046456241
821,Carb,aet_mm_syr,0.4250030977866433,0.4250030977866433,0.0013581363896356133,0.0013581363896356133
822,ConcHC,aet_mm_syr,0.22727022273852152,0.22727022273852152,0.09838863127782402,0.09838863127782402
823,Lignin,aet_mm_syr,0.2904552562877302,0.2904552562877302,0.03311981293224127,0.03311981293224127
824,Lipid,aet_mm_syr,0.4429622695590812,0.4429622695590812,0.0007956465048071179,0.0007956465048071179
825,Other,aet_mm_syr,0.15336396536316,0.15336396536316,0.26821367058843903,0.26821367058843903
826,Protein,aet_mm_syr,0.4575551515892381,0.4575551515892381,0.0005040427764563065,0.0005040427764563065
827,Tannin,aet_mm_syr,0.1567519214825594,0.1567519214825594,0.2576561705743908,0.2576561705743908
828,UnsatHC,aet_mm_syr,0.06447425163919177,0.06447425163919177,0.6432329000944519,0.6432329000944519
829,SumAllCompounds,aet_mm_syr,0.35797318512900317,0.35797318512900317,0.007867410048147857,0.007867410048147857
830,AminoSugar,aet_mm_uyr,0.467672941430151,0.467672941430151,0.00036286656810424555,0.00036286656810424555
831,Carb,aet_mm_uyr,0.45257011442779876,0.45257011442779876,0.0005904512355350659,0.0005904512355350659
832,ConcHC,aet_mm_uyr,0.22497978926940132,0.22497978926940132,0.1019198011347089,0.1019198011347089
833,Lignin,aet_mm_uyr,0.2760553230919254,0.2760553230919254,0.04332457417764865,0.04332457417764865
834,Lipid,aet_mm_uyr,0.4424909067564475,0.4424909067564475,0.0008071948790811696,0.0008071948790811696
835,Other,aet_mm_uyr,0.09370601657715048,0.09370601657715048,0.5003311977369576,0.5003311977369576
836,Protein,aet_mm_uyr,0.46811883002814103,0.46811883002814103,0.0003575652984341105,0.0003575652984341105
837,Tannin,aet_mm_uyr,0.13589462307772798,0.13589462307772798,0.3271819260079728,0.3271819260079728
838,UnsatHC,aet_mm_uyr,0.017048167031067606,0.017048167031067606,0.9026175570012726,0.9026175570012726
839,SumAllCompounds,aet_mm_uyr,0.34988244783012107,0.34988244783012107,0.009501038887953839,0.009501038887953839
840,AminoSugar,aet_mm_s01,0.32535285070584713,0.32535285070584713,0.016367475578681873,0.016367475578681873
841,Carb,aet_mm_s01,0.2968924116949923,0.2968924116949923,0.029252182604730843,0.029252182604730843
842,ConcHC,aet_mm_s01,0.33004108719853503,0.33004108719853503,0.014798664651974314,0.014798664651974314
843,Lignin,aet_mm_s01,0.23397322460943576,0.23397322460943576,0.08859804966567619,0.08859804966567619
844,Lipid,aet_mm_s01,0.35391497699333646,0.35391497699333646,0.008653412420219988,0.008653412420219988
845,Other,aet_mm_s01,0.15687347393149045,0.15687347393149045,0.25728266658623306,0.25728266658623306
846,Protein,aet_mm_s01,0.3186223676403565,0.3186223676403565,0.018866287827137,0.018866287827137
847,Tannin,aet_mm_s01,0.28793833946572067,0.28793833946572067,0.034743337109933964,0.034743337109933964
848,UnsatHC,aet_mm_s01,0.30407905256951234,0.30407905256951234,0.025387379421497006,0.025387379421497006
849,SumAllCompounds,aet_mm_s01,0.3373866474842997,0.3373866474842997,0.012599588270940213,0.012599588270940213
850,AminoSugar,aet_mm_s02,0.3620119419402206,0.3620119419402206,0.00714755563904367,0.00714755563904367
851,Carb,aet_mm_s02,0.3318295095844405,0.3318295095844405,0.014235070503873778,0.014235070503873778
852,ConcHC,aet_mm_s02,0.3301194829134483,0.3301194829134483,0.014773565350348818,0.014773565350348818
853,Lignin,aet_mm_s02,0.2486591088503971,0.2486591088503971,0.06981602260072352,0.06981602260072352
854,Lipid,aet_mm_s02,0.3918797693235386,0.3918797693235386,0.0033838032880184974,0.0033838032880184974
855,Other,aet_mm_s02,0.17007719595108586,0.17007719595108586,0.21886773624461203,0.21886773624461203
856,Protein,aet_mm_s02,0.36045525010265983,0.36045525010265983,0.007417914330050309,0.007417914330050309
857,Tannin,aet_mm_s02,0.28898090612857885,0.28898090612857885,0.03406300586318156,0.03406300586318156
858,UnsatHC,aet_mm_s02,0.29364224727971266,0.29364224727971266,0.031154978418266067,0.031154978418266067
859,SumAllCompounds,aet_mm_s02,0.3573811356900931,0.3573811356900931,0.007978062490183539,0.007978062490183539
860,AminoSugar,aet_mm_s03,0.4418580255391322,0.4418580255391322,0.0008229378145128882,0.0008229378145128882
861,Carb,aet_mm_s03,0.41410001408603747,0.41410001408603747,0.0018529942867954096,0.0018529942867954096
862,ConcHC,aet_mm_s03,0.30460346810811206,0.30460346810811206,0.02512300618790604,0.02512300618790604
863,Lignin,aet_mm_s03,0.2847091571097633,0.2847091571097633,0.036922394063798644,0.036922394063798644
864,Lipid,aet_mm_s03,0.4665972865839379,0.4665972865839379,0.0003759500639496438,0.0003759500639496438
865,Other,aet_mm_s03,0.18253188557147362,0.18253188557147362,0.18647660686523504,0.18647660686523504
866,Protein,aet_mm_s03,0.448138815835241,0.448138815835241,0.0006782637211655503,0.0006782637211655503
867,Tannin,aet_mm_s03,0.24560781224093214,0.24560781224093214,0.07343120783044171,0.07343120783044171
868,UnsatHC,aet_mm_s03,0.21863069298811325,0.21863069298811325,0.11222081227634587,0.11222081227634587
869,SumAllCompounds,aet_mm_s03,0.38753594626453264,0.38753594626453264,0.00378876240708984,0.00378876240708984
870,AminoSugar,aet_mm_s04,0.5080660189665622,0.5080660189665622,8.784673759301477e-05,8.784673759301477e-05
871,Carb,aet_mm_s04,0.4750378919839111,0.4750378919839111,0.00028382424378986656,0.00028382424378986656
872,ConcHC,aet_mm_s04,0.2582567167430416,0.2582567167430416,0.05936105774104561,0.05936105774104561
873,Lignin,aet_mm_s04,0.315606670480898,0.315606670480898,0.02008686990345944,0.02008686990345944
874,Lipid,aet_mm_s04,0.5285774477113411,0.5285774477113411,3.982098776276948e-05,3.982098776276948e-05
875,Other,aet_mm_s04,0.21591145076797,0.21591145076797,0.11686894617323658,0.11686894617323658
876,Protein,aet_mm_s04,0.5262497099157399,0.5262497099157399,4.3674475155600015e-05,4.3674475155600015e-05
877,Tannin,aet_mm_s04,0.19569376840109304,0.19569376840109304,0.15614565511244693,0.15614565511244693
878,UnsatHC,aet_mm_s04,0.11998556542910069,0.11998556542910069,0.3874740147747544,0.3874740147747544
879,SumAllCompounds,aet_mm_s04,0.40602165042485866,0.40602165042485866,0.0023174258299619595,0.0023174258299619595
880,AminoSugar,aet_mm_s05,0.48938177606843214,0.48938177606843214,0.0001730638466630171,0.0001730638466630171
881,Carb,aet_mm_s05,0.44761210209986213,0.44761210209986213,0.0006894487852353711,0.0006894487852353711
882,ConcHC,aet_mm_s05,0.15905228487741951,0.15905228487741951,0.2506494933925301,0.2506494933925301
883,Lignin,aet_mm_s05,0.27056489522302457,0.27056489522302457,0.04783925937742624,0.04783925937742624
884,Lipid,aet_mm_s05,0.512343687865872,0.512343687865872,7.479479497176328e-05,7.479479497176328e-05
885,Other,aet_mm_s05,0.23802109546170294,0.23802109546170294,0.08306556212073227,0.08306556212073227
886,Protein,aet_mm_s05,0.5130083352903961,0.5130083352903961,7.293465033192905e-05,7.293465033192905e-05
887,Tannin,aet_mm_s05,0.1071230051005054,0.1071230051005054,0.4407109719542853,0.4407109719542853
888,UnsatHC,aet_mm_s05,-0.023034235007838206,-0.023034235007838206,0.868686138806657,0.868686138806657
889,SumAllCompounds,aet_mm_s05,0.3422284431507041,0.3422284431507041,0.0113089307424973,0.0113089307424973
890,AminoSugar,aet_mm_s06,0.40983785467675565,0.40983785467675565,0.002086497739789218,0.002086497739789218
891,Carb,aet_mm_s06,0.3712522066054556,0.3712522066054556,0.005712707627082947,0.005712707627082947
892,ConcHC,aet_mm_s06,0.0715953381456319,0.0715953381456319,0.606925775087151,0.606925775087151
893,Lignin,aet_mm_s06,0.19940707988545925,0.19940707988545925,0.1482857621661584,0.1482857621661584
894,Lipid,aet_mm_s06,0.42293362287963887,0.42293362287963887,0.0014417786947590345,0.0014417786947590345
895,Other,aet_mm_s06,0.19945579363920823,0.19945579363920823,0.14818463810648852,0.14818463810648852
896,Protein,aet_mm_s06,0.4318137285736271,0.4318137285736271,0.0011126655352440506,0.0011126655352440506
897,Tannin,aet_mm_s06,0.019172384917425938,0.019172384917425938,0.8905536676579208,0.8905536676579208
898,UnsatHC,aet_mm_s06,-0.10777110755816267,-0.10777110755816267,0.43793495956110545,0.43793495956110545
899,SumAllCompounds,aet_mm_s06,0.2475078977284198,0.2475078977284198,0.07116294640973629,0.07116294640973629
900,AminoSugar,aet_mm_s07,0.37694417864128904,0.37694417864128904,0.004960308826204661,0.004960308826204661
901,Carb,aet_mm_s07,0.35580120081627103,0.35580120081627103,0.008279994169250274,0.008279994169250274
902,ConcHC,aet_mm_s07,0.08374554720062305,0.08374554720062305,0.5471335269451236,0.5471335269451236
903,Lignin,aet_mm_s07,0.21733747537146114,0.21733747537146114,0.11441340449123923,0.11441340449123923
904,Lipid,aet_mm_s07,0.35294048722669374,0.35294048722669374,0.008851994724744176,0.008851994724744176
905,Other,aet_mm_s07,0.12460016415462394,0.12460016415462394,0.3693448284644133,0.3693448284644133
906,Protein,aet_mm_s07,0.3873257876386864,0.3873257876386864,0.003809395437403897,0.003809395437403897
907,Tannin,aet_mm_s07,0.02630626487628248,0.02630626487628248,0.8502337870426757,0.8502337870426757
908,UnsatHC,aet_mm_s07,-0.0857643682047923,-0.0857643682047923,0.5374802444242596,0.5374802444242596
909,SumAllCompounds,aet_mm_s07,0.24550030508000031,0.24550030508000031,0.07356124245787113,0.07356124245787113
910,AminoSugar,aet_mm_s08,0.36557957895449844,0.36557957895449844,0.006560112495274181,0.006560112495274181
911,Carb,aet_mm_s08,0.3630146624104121,0.3630146624104121,0.006977990216790072,0.006977990216790072
912,ConcHC,aet_mm_s08,0.14820107013383593,0.14820107013383593,0.28484989008589695,0.28484989008589695
913,Lignin,aet_mm_s08,0.27461502447149394,0.27461502447149394,0.0444736545634606,0.0444736545634606
914,Lipid,aet_mm_s08,0.3088018540953913,0.3088018540953913,0.023088710308724728,0.023088710308724728
915,Other,aet_mm_s08,0.03922259593226378,0.03922259593226378,0.7782577294656899,0.7782577294656899
916,Protein,aet_mm_s08,0.368399377096982,0.368399377096982,0.006126074008551512,0.006126074008551512
917,Tannin,aet_mm_s08,0.0741237652040387,0.0741237652040387,0.594251882423913,0.594251882423913
918,UnsatHC,aet_mm_s08,-0.03141154050007311,-0.03141154050007311,0.8216049127152283,0.8216049127152283
919,SumAllCompounds,aet_mm_s08,0.2878811296394879,0.2878811296394879,0.034780993303064965,0.034780993303064965
920,AminoSugar,aet_mm_s09,0.35681289806651567,0.35681289806651567,0.008085534241670456,0.008085534241670456
921,Carb,aet_mm_s09,0.3590864394634639,0.3590864394634639,0.00766295521037455,0.00766295521037455
922,ConcHC,aet_mm_s09,0.1881703061016681,0.1881703061016681,0.17300344494015518,0.17300344494015518
923,Lignin,aet_mm_s09,0.29324372756840594,0.29324372756840594,0.03139523030729327,0.03139523030729327
924,Lipid,aet_mm_s09,0.2868992067667162,0.2868992067667162,0.03543259828216755,0.03543259828216755
925,Other,aet_mm_s09,7.146369775324138e-05,7.146369775324138e-05,0.999590796468205,0.999590796468205
926,Protein,aet_mm_s09,0.3541535157763602,0.3541535157763602,0.008605395773855802,0.008605395773855802
927,Tannin,aet_mm_s09,0.09889133766956178,0.09889133766956178,0.47680990204927387,0.47680990204927387
928,UnsatHC,aet_mm_s09,-0.005341418670972162,-0.005341418670972162,0.9694221264364773,0.9694221264364773
929,SumAllCompounds,aet_mm_s09,0.3046623605682419,0.3046623605682419,0.025093461789893065,0.025093461789893065
930,AminoSugar,aet_mm_s10,0.36401057361332945,0.36401057361332945,0.006813058172767972,0.006813058172767972
931,Carb,aet_mm_s10,0.36344187940263933,0.36344187940263933,0.0069068176603437805,0.0069068176603437805
932,ConcHC,aet_mm_s10,0.2221724686492213,0.2221724686492213,0.1063805137643247,0.1063805137643247
933,Lignin,aet_mm_s10,0.28191002086314926,0.28191002086314926,0.03890154244007793,0.03890154244007793
934,Lipid,aet_mm_s10,0.31202304847809165,0.31202304847809165,0.02162367133151937,0.02162367133151937
935,Other,aet_mm_s10,0.021520050294795957,0.021520050294795957,0.8772494397470929,0.8772494397470929
936,Protein,aet_mm_s10,0.3566826351442815,0.3566826351442815,0.008110347584887512,0.008110347584887512
937,Tannin,aet_mm_s10,0.12517932554337197,0.12517932554337197,0.3671062531854674,0.3671062531854674
938,UnsatHC,aet_mm_s10,0.02967751612544121,0.02967751612544121,0.8313049231790699,0.8313049231790699
939,SumAllCompounds,aet_mm_s10,0.3135943808433322,0.3135943808433322,0.020938009875207518,0.020938009875207518
940,AminoSugar,aet_mm_s11,0.38272405424922473,0.38272405424922473,0.004286725053610324,0.004286725053610324
941,Carb,aet_mm_s11,0.36953494694522543,0.36953494694522543,0.005958502033391685,0.005958502033391685
942,ConcHC,aet_mm_s11,0.28584607444304605,0.28584607444304605,0.03614266246757107,0.03614266246757107
943,Lignin,aet_mm_s11,0.25628911590495873,0.25628911590495873,0.06139468073956644,0.06139468073956644
944,Lipid,aet_mm_s11,0.36359724793968984,0.36359724793968984,0.006881091322964414,0.006881091322964414
945,Other,aet_mm_s11,0.09155106414265639,0.09155106414265639,0.5102790769303523,0.5102790769303523
946,Protein,aet_mm_s11,0.3642293668057905,0.3642293668057905,0.0067772829909962425,0.0067772829909962425
947,Tannin,aet_mm_s11,0.20629643309894477,0.20629643309894477,0.1344863742160586,0.1344863742160586
948,UnsatHC,aet_mm_s11,0.10718596650709027,0.10718596650709027,0.4404408611520777,0.4404408611520777
949,SumAllCompounds,aet_mm_s11,0.33596754593561085,0.33596754593561085,0.013001069668970598,0.013001069668970598
950,AminoSugar,aet_mm_s12,0.3578182086284304,0.3578182086284304,0.007896245032487622,0.007896245032487622
